label    A
0    뇌세포에 에너지를 공급하려는 자연스러운 현상이에요 에너지가 부족한가봐요
0    미래의 배우자가 달라져요
0    전공에 관심이 많은가봐요
0    조금 더 생각해 보세요
0    평소의 행실을 되돌아보세요
0    잘하니까 그럴 거 같아요
0    남에게 피해주지 않는 건 기본이죠
0    그 이유를 찾는 과정이 되겠네요
0    바쁜 상황일 수도 있어요
0    쇼핑을 줄여보세요
0    잘하니까 그럴 거 같아요
0    노력하고 있는 중입니다
0    노력하고 있는 중입니다
0    즐겁게 속아주세요
0    성장을 위한 비판의 말로 받아들여보세요
0    살아있음 자체로 의미가 있으니까요
0    합격하는 곳이 있을 거예요
0    나한테 맞는 공부 방법 찾는 게 시급하네요
0    그러니까 싸우는 거예요
0    먼저 고백을 해보세요
0    다른 사람도 그럴 거예요
0    슬프네요
0    친구를 사귀어 보세요
0    서로 다르게 태어난 이유는 저마다의 목소리를 내기 위해서예요 자신의 목소리를 들어주세요
0    더 열심히 노력하겠습니다
0    이렇게 고민하게 만들려고 그랬나봐요
0    이렇게 고민하게 만들려고 그랬나봐요
0    이렇게 고민하게 만들려고 그랬나봐요
0    이렇게 고민하게 만들려고 그랬나봐요
0    생각이 너무 많아서 그런 것 같습니다
0    열심히 하면 할 수 있을 거예요
0    바쁜 상황일 수도 있어요
0    따뜻하게 입으세요
0    좋은 도구죠
0    좋은 도구죠
0    친구를 사귀어 보세요
0    혼자가 아니에요
0    자신감을 가져도 돼요
0    다음달에는 조금 줄여보세요
0    저도 타고 싶어요
0    저도 타고 싶어요
0    지금 성격도 좋아요
0    절대 아니죠
0    절대 아니죠
0    무시하세요
0    무시하세요
0    만들어서 먹는 기쁨이죠
0    만들어서 먹는 기쁨이죠
0    차근차근 계획을 세워보세요
0    채널을 돌려보세요
0    잠시 휴식을 취해보세요
0    마음에 따라 얼마든지 바뀔 수 있어요
0    흥미를 가져보세요
0    이제부터 일이 잘 풀릴 거예요
0    저도 드라마 좋아해요
0    저도 드라마 좋아해요
0    인생을 알아가고 있군요
0    계속 좋지 않으면 병원에 가보세요
0    억지로라도 웃어보세요!
0    메모하는 습관을 들여보세요
0    메모하는 습관을 들여보세요
0    30분씩 일찍 자는 습관을 들여보세요
0    잠이 최고의 보약이에요 노력해보세요
0    그럴 때가 있죠
0    건강에 좋은 습관이네요
0    무서운 세상이죠
0    바로 저입니다
0    바로 저입니다
0    원하는 게 점점 많아지는 세상이에요
0    원하는 게 점점 많아지는 세상이에요
0    순간 실수할 수 있겠다 판단되면 용서하고 기회를 주세요
0    현재를 즐기세요!
0    올려달라고 말해보세요
0    알바해보세요
0    필요하다면요
0    기분 좋겠어요
0    올려달라고 말해보세요
0    알바해보세요
0    올려달라고 말해보세요
0    올려달라고 말해보세요
0    저는 돈이 없어요
0    지금 그러고 있어요
0    타이밍이 안 맞았나봐요
0    은근 티를 내보세요
0    왜 늦는 건지 대화해보세요
0    서로를 향한 감정도 좋았겠죠
0    자신을 먼저 키우세요
0    은근 티를 내보세요
0    현실의 벽에 부딪혔나봐요
0    철 들고 공부하세요
0    집에 도움이 되려고 노력해보세요
0    철 들고 공부하세요
0    주소 알려주세요
0    용기를 내세요
0    다음에는 우산에 이름이랑 연락처를 적어보세요
0    주변에서 우산을 빌려보세요
0    다음에는 우산에 이름이랑 연락처를 적어보세요
0    주변에서 우산을 빌려보세요
0    다음에는 우산에 이름이랑 연락처를 적어보세요
0    용기를 내세요
0    다음에는 우산에 이름이랑 연락처를 적어보세요
0    한번 말해보세요
0    우산 같은 사람이네요
0    한번 말해보세요
0    원하는 것을 분명하게 요구하세요
0    멋진 말이네요
0    멋진 말이네요
0    우연이 필연이 되기도 합니다
0    마음의 병이 조금씩 나아지길 바랍니다
0    힘들 때 같이 있는 거요
0    힘들 때 같이 있는 거요
0    힘들 때 같이 있는 거요
0    운동할 때 조심하세요
0    꾸준한게 제일 힘들어요 습관으로 만들어보세요
0    꾸준한게 제일 힘들어요 습관으로 만들어보세요
0    고생했어요
0    남들이 안 하는 걸 도전해보세요
0    저 말씀이신가요?
0    남들이 안 하는 걸 도전해보세요
0    건강 생각해서 꾸준히 하세요
0    고생했어요
0    운동할 때 조심하세요
0    식이요법이랑 같이 병행해보세요
0    식이요법이랑 같이 병행해보세요
0    건강 생각해서 꾸준히 하세요
0    좋은 곳으로 갈 수 있도록 인도해줄 거예요
0    구두로 멋을 내보세요
0    구두로 멋을 내보세요
0    저는 있다고 믿어요
0    좋은 운명도 있을거예요
0    저는 있다고 믿어요
0    인연인가 봐요
0    인연인가 봐요
0    귀엽겠네요
0    세상에서 제일 귀엽죠!
0    울적 우울할땐 울면
0    울적 우울할땐 울면
0    거리를 걸어보세요
0    소리를 크게한번 질러보세요
0    걷다보면 조금 정리가 될 거예요
0    에너지가 필요한 순간이네요
0    상대방도 미소짓게 해주세요
0    지금 당장 거울 앞에 서 보세요
0    거울을 보면서 얼굴 망가뜨리기 놀이 해 보신 적 있으세요? 의외로 재미 있어요
0    웃으면 복이와요
0    억지로라도 웃어보세요!
0    재미 있어하실 줄 알았어요
0    슈퍼우먼이 되려고 하지 마세요
0    커피향 좋겠네요
0    커피향 좋겠네요
0    그냥 배워도 돼요
0    위로해 드립니다
0    너무 이뻐요
0    너무 이뻐요
0    까아 축하해요
0    내 집에 한 걸음 더 다가갔네요
0    축하합니다
0    축하합니다
0    까아 축하해요
0    자신의 능력이 저평가되어있는 건 아닌지 확인해보세요
0    야근 수당을 챙겨보세요
0    월급을 올려달라고 당당하게 말씀해보세요
0    쇼핑을 줄여보세요
0    월급을 올려달라고 당당하게 말씀해보세요
0    큰일이네요
0    회사에서 꼼수를 쓰는 건 아닌지 확인해보세요
0    돈을 얼른 모아야할 이유가 생겼네요
0    돈을 얼른 모아야할 이유가 생겼네요
0    돈을 얼른 모아야할 이유가 생겼네요
0    돈을 얼른 모아야할 이유가 생겼네요
0    길은 항상 막히는 것 같아요
0    길은 항상 막히는 것 같아요
0    친구가 예민해서 잘 못 챙겼나봐요
0    안 본 웹툰이 있는지 먼저 물어보고싶네요
0    안 본 웹툰이 있는지 먼저 물어보고싶네요
0    위기이면서 기회일 거예요
0    제가 위로 많이 해드릴게요
0    제가 있잖아요
0    제가 있잖아요
0    스트레스 받는 일이 많았나봅니다
0    스트레스 받는 일이 많았나봅니다
0    증명자료를 가지고 손해배상을 청구하세요
0    이웃으로부터 고통받고 있나봐요
0    신고하세요
0    좋은 생각입니다
0    좋은 생각입니다
0    좋은 곳에서 일하시나봐요
0    심호흡을 해보세요
0    기분전환을 해보세요
0    놀랐나봐요
0    시원하게 지르고 오세요
0    화장실 가세요
0    파이팅!
0    부모님께 도움을 청해보세요
0    은퇴 설계 해보세요
0    은퇴 설계 해보세요
0    인생이 꽤 기니까요
0    인생이 꽤 기니까요
0    괜찮을 거예요
0    음
0    네
0    인생은 욕망이지 의미가 아니에요
0    봉사활동도 좋을 거예요
0    봉사활동도 좋을 거예요
0    증명하는 게 쉽지 않겠어요
0    증명하는 게 쉽지 않겠어요
0    벌 받을 거예요
0    벌 받을 거예요
0    칭찬이네요
0    칭찬이네요
0    칭찬이네요
0    칭찬이네요
0    하고싶었던 일을 글로 적어보세요 생각이 정리될 거예요
0    하고 싶은 걸 찾아보세요
0    가벼운 산책을 해보세요
0    가벼운 산책을 해보세요
0    하고싶었던 일을 글로 적어보세요 생각이 정리될 거예요
0    의자를 바꿔보세요
0    의자를 바꿔보세요
0    저도 궁금해요
0    행운을 빌게요!
0    행운을 빌게요!
0    잘 가고 있을 거예요
0    잘 가고 있을 거예요
0    당연한 거예요
0    목소리는 역시 저음이죠
0    소비 조절을 못하면 없애는 것도 방법이 될 거예요
0    좋은 말만 해주세요
0    지금도 늦지 않았어요
0    좋은 말만 해주세요
0    신경쓰지 마세요
0    저요!
0    저요!
0    현재를 즐기면서 행복하게 사세요
0    간단한 견과류나 과일을 먹어보세요
0    치과에 가보세요
0    어서 치과에 가보세요
0    욕해 주세요
0    네 잘생겼어요
0    여유는 마음 가짐에 있어요
0    잠깐 핸드폰 게임 하시면 올거예요
0    그래서 우리는 꿈을 꾸죠
0    직장 스트레스 심하겠네요
0    치과에 가보세요
0    돈은 쓴만큼 또 생긴다고 하던데요
0    위기이면서 기회일 거예요
0    내가 있는 곳 그 자리에서 만족하는 것이 중요해요
0    별거 아니지 않아서 그래요
0    지도 어플을 실행해보세요
0    지도 어플을 실행해보세요
0    딴짓 중입니다
0    잇몸약 챙겨드시거나 치과 가보세요
0    잘 될 거예요
0    서툰 애정표현일 수도 있어요
0    행동할 때인 것 같네요 응원해요
0    탈모 관리 해보세요
0    이번에는 안 그러면 돼요
0    여행을 떠나세요
0    이야기를 해보세요
0    하늘 보고 한 번 웃어봐요 기분이 바뀔 거예요
0    행복은 마음 가짐에 있어요
0    우리는 태어날 때부터 늙어가고 있어요
0    노력하겠습니다
0    매력있는 사람인가봐요
0    점점 치열해지는 것 같아요
0    좌절하지마세요
0    좌절하지마세요
0    나를 포장하는게 쉽지 않죠
0    나를 포장하는게 쉽지 않죠
0    위로봇이요
0    위로봇이요
0    앞머리로 가리세요
0    앞머리로 가리세요
0    다른 이모티콘을 이용해주세요
0    다른 이모티콘을 이용해주세요
0    저도 데려가세요
0    짧게 변화를 줘도 괜찮을 거 같아요
0    예쁘게 깍고 오세요
0    인맥이 넓으신가봐요
0    인맥이 넓으신가봐요
0    차근차근 계획을 세워보세요
0    서툰 게 많지만 다 잘 될 거예요
0    눈이 오면 좋겠네요
0    생각한대로 잘할 수 있을 거예요
0    다음달에는 조금 줄여보세요
0    잘 전달할 수 있을 거예요
0    약을 먹거나 병원에 가보세요
0    냉장고 파먹기 해보세요
0    축하드려요!
0    좋은 사람 만날 거예요
0    오늘은 그냥 뒹굴뒹글 같이 놀아요
0    이불밖은 위험하죠
0    어서 치과에 가보세요
0    사소한 거라도 있을 거예요
0    너무 걱정하지마세요
0    큰 도움이 될 것 같아요
0    친구를 사귀어 보세요
0    새로 적응해야겠네요
0    너무 걱정하지마세요
0    큰 도움이 될 것 같아요
0    정리하는 게 쉽지 않죠
0    정리하는 게 쉽지 않죠
0    버릴 건 버리세요
0    자신 스스로에게 의지해보세요
0    더 열심히 노력하겠습니다
0    혹시 반한 걸 수도 있어요
0    소문은 소문일 뿐이에요
0    일부로 부추기면 가끔 안 좋은 결과가 나오기도 해요
0    잘 골라보세요
0    잘 골라보세요
0    많이 빌렸으니까요
0    결정하기 힘드시겠네요
0    안녕히 주무세요
0    잠깐 바람 쐬고 오세요
0    기다리지 마세요
0    좋은 분이시군요
0    먹고는 살아야죠
0    마음에 부는 바람인지 살펴보세요
0    날씨가 많이 풀렸죠
0    어둠에서 나온다니 다행이에요
0    끝까지 해보세요
0    결정은 그대의 몫입니다
0    행동할 때인 것 같네요 응원해요
0    간절한 만큼 할 수 있을 거예요
0    좋은 다짐이에요
0    좋은 다짐이에요
0    그러면 같이도 잘하게 될 거예요
0    벌써 그러면 안돼요
0    벌써 그러면 안돼요
0    취업에 성공할거예요
0    다니면서 준비해보세요
0    직장 스트레스가 심한가봐요
